arm	perm	pair	pas_id	gene_id	pvalue	qvalue	effect
A_fisher_reads	1	ES_vs_SPC	56472	ENSMUSG00000039335	0.2457543098523135	0.5972185482462583	-0.0090574621657049
A_fisher_reads	1	ES_vs_SPC	78595	ENSMUSG00000030161	0.2733034034347283	0.5972185482462583	0.0243665536365702
A_fisher_reads	1	ES_vs_SPC	106518	ENSMUSG00000037012	0.2518245476436941	0.5972185482462583	0.0173274110168423
A_fisher_reads	1	ES_vs_SPC	78599	ENSMUSG00000030161	0.2733034034347283	0.5972185482462583	-0.0243665536365703
A_fisher_reads	1	ES_vs_SPC	56475	ENSMUSG00000039335	0.2457543098523135	0.5972185482462583	0.0090574621657048
A_fisher_reads	1	ES_vs_SPC	71449	ENSMUSG00000063447	0.2469549889461141	0.5972185482462583	0.0369435091657314
A_fisher_reads	1	ES_vs_SPC	44570	ENSMUSG00000051401	0.2622772615013555	0.5972185482462583	0.0157437922886639
A_fisher_reads	1	ES_vs_SPC	71446	ENSMUSG00000063447	0.2469549889461141	0.5972185482462583	-0.0369435091657314
A_fisher_reads	1	ES_vs_SPC	106517	ENSMUSG00000037012	0.2276529326650185	0.5972185482462583	-0.0183475793669832
A_fisher_reads	1	ES_vs_SPC	44572	ENSMUSG00000051401	0.3979773067788866	0.8385950392840826	-0.0081649280034005
A_fisher_reads	1	ES_vs_SPC	136994	ENSMUSG00000004945	0.466760631392625	0.9179625750721624	0.0053273975582531
A_fisher_reads	1	ES_vs_SPC	136993	ENSMUSG00000004945	0.466760631392625	0.9179625750721624	-0.005327397558253
A_fisher_reads	1	ES_vs_SPC	162145	ENSMUSG00000063882	0.5160256442085653	0.9514222815095424	-0.0131561919319433
A_fisher_reads	1	ES_vs_SPC	162148	ENSMUSG00000063882	0.5160256442085653	0.9514222815095424	0.0131561919319432
A_fisher_reads	1	ES_vs_SPC	44571	ENSMUSG00000051401	0.5389626016222977	0.9635998029004716	-0.0075788642852634
A_fisher_reads	1	ES_vs_SPC	27589	ENSMUSG00000025290	0.6284066532561321	1.0	-0.0071099464878319
A_fisher_reads	1	ES_vs_SPC	27590	ENSMUSG00000025290	0.6469634941630358	1.0	0.006765441223929
A_fisher_reads	1	ES_vs_SPC	27591	ENSMUSG00000025290	1.0	1.0	0.0003445052639028
A_fisher_reads	1	ES_vs_SPC	93092	ENSMUSG00000032221	0.7965601771900757	1.0	0.0031214120024644
A_fisher_reads	1	ES_vs_SPC	138033	ENSMUSG00000040888	0.8268638092538201	1.0	-0.0043582327836156
A_fisher_reads	1	ES_vs_SPC	93083	ENSMUSG00000032221	0.7965601771900757	1.0	-0.0031214120024643
A_fisher_reads	1	ES_vs_SPC	106516	ENSMUSG00000037012	0.9156405372356242	1.0	0.0010201683501409
A_fisher_reads	1	ES_vs_SPC	141312	ENSMUSG00000063889	0.7214040291615782	1.0	-0.0042967569561529
A_fisher_reads	1	ES_vs_SPC	108891	ENSMUSG00000074734	0.7669925980040935	1.0	0.0065602354728889
A_fisher_reads	1	ES_vs_SPC	141313	ENSMUSG00000063889	0.7214040291615782	1.0	0.0042967569561529
A_fisher_reads	1	ES_vs_SPC	108902	ENSMUSG00000074734	0.7669925980040935	1.0	-0.0065602354728889
A_fisher_reads	1	ES_vs_SPC	138034	ENSMUSG00000040888	0.8268638092538201	1.0	0.0043582327836156
A_fisher_reads	1	ES_vs_SPC	46444	ENSMUSG00000024772	1.0	1.0	-0.0004380237333921
A_fisher_reads	1	ES_vs_SPC	171337	ENSMUSG00000029580	0.929938262256964	1.0	0.0012733233754179
A_fisher_reads	1	ES_vs_SPC	46441	ENSMUSG00000024772	1.0	1.0	0.0004380237333921
A_fisher_reads	1	ES_vs_SPC	56753	ENSMUSG00000027680	0.8702302241401059	1.0	-0.0042964431048166
A_fisher_reads	1	ES_vs_SPC	56760	ENSMUSG00000027680	0.8702302241401059	1.0	0.0042964431048166
A_fisher_reads	1	ES_vs_SPC	148931	ENSMUSG00000026766	1.0	1.0	-3.371498698601094e-05
A_fisher_reads	1	ES_vs_SPC	148932	ENSMUSG00000026766	1.0	1.0	3.371498698601094e-05
A_fisher_reads	1	ES_vs_SPC	171336	ENSMUSG00000029580	0.929938262256964	1.0	-0.0012733233754178
A_fisher_reads	1	ES_vs_SPC	100090	ENSMUSG00000099913	0.9386443342488646	1.0	-0.0026289344873415
A_fisher_reads	1	ES_vs_SPC	69220	ENSMUSG00000050677	0.894090710259159	1.0	-0.0048247570649959
A_fisher_reads	1	ES_vs_SPC	69233	ENSMUSG00000050677	0.894090710259159	1.0	0.004824757064996
A_fisher_reads	1	ES_vs_SPC	100091	ENSMUSG00000099913	0.9386443342488646	1.0	0.0026289344873415
A_fisher_reads	1	ES_vs_SPC	89948	ENSMUSG00000092329	0.8117053211062513	1.0	0.0046927779793975
A_fisher_reads	1	ES_vs_SPC	89958	ENSMUSG00000092329	0.8117053211062513	1.0	-0.0046927779793974
A_fisher_reads	1	RS_vs_SPC	27590	ENSMUSG00000025290	0.0015537798637172	0.091673011959316	-0.041528099002361
A_fisher_reads	1	RS_vs_SPC	170466	ENSMUSG00000037979	0.015812784244041	0.1865908540796847	-0.0635664335664335
A_fisher_reads	1	RS_vs_SPC	4553	ENSMUSG00000042708	0.0098827425305768	0.1865908540796847	-0.0315211967382915
A_fisher_reads	1	RS_vs_SPC	170464	ENSMUSG00000037979	0.015812784244041	0.1865908540796847	0.0635664335664336
A_fisher_reads	1	RS_vs_SPC	4552	ENSMUSG00000042708	0.0098827425305768	0.1865908540796847	0.0315211967382915
A_fisher_reads	1	RS_vs_SPC	27589	ENSMUSG00000025290	0.0198948000781342	0.19437084141448	0.0308963992542846
A_fisher_reads	1	RS_vs_SPC	56753	ENSMUSG00000027680	0.0263553683273871	0.19437084141448	-0.0357553506787148
A_fisher_reads	1	RS_vs_SPC	56760	ENSMUSG00000027680	0.0263553683273871	0.19437084141448	0.0357553506787148
A_fisher_reads	1	RS_vs_SPC	89958	ENSMUSG00000092329	0.042566738468267	0.2092864641356462	-0.0330581575952581
A_fisher_reads	1	RS_vs_SPC	89948	ENSMUSG00000092329	0.042566738468267	0.2092864641356462	0.0330581575952581
A_fisher_reads	1	RS_vs_SPC	68641	ENSMUSG00000029131	0.037001843531488	0.2092864641356462	-0.0314047557667047
A_fisher_reads	1	RS_vs_SPC	68628	ENSMUSG00000029131	0.037001843531488	0.2092864641356462	0.0314047557667047
A_fisher_reads	1	RS_vs_SPC	27591	ENSMUSG00000025290	0.1357995949594614	0.5341450735072149	0.0106316997480763
A_fisher_reads	1	RS_vs_SPC	60646	ENSMUSG00000028271	0.1319378427771664	0.5341450735072149	-0.0362665372583015
A_fisher_reads	1	RS_vs_SPC	60644	ENSMUSG00000028271	0.1319378427771664	0.5341450735072149	0.0362665372583015
A_fisher_reads	1	RS_vs_SPC	176767	ENSMUSG00000035458	0.5431919348286536	0.8902312265247377	0.0120366072020691
A_fisher_reads	1	RS_vs_SPC	56475	ENSMUSG00000039335	0.4192035377600792	0.8902312265247377	-0.0058023476137856
A_fisher_reads	1	RS_vs_SPC	56472	ENSMUSG00000039335	0.4192035377600792	0.8902312265247377	0.0058023476137856
A_fisher_reads	1	RS_vs_SPC	138034	ENSMUSG00000040888	0.533100068512576	0.8902312265247377	0.0104363622187269
A_fisher_reads	1	RS_vs_SPC	138033	ENSMUSG00000040888	0.533100068512576	0.8902312265247377	-0.0104363622187269
A_fisher_reads	1	RS_vs_SPC	71449	ENSMUSG00000063447	0.4740552773782072	0.8902312265247377	0.0208656450979175
A_fisher_reads	1	RS_vs_SPC	71446	ENSMUSG00000063447	0.4740552773782072	0.8902312265247377	-0.0208656450979176
A_fisher_reads	1	RS_vs_SPC	100090	ENSMUSG00000099913	0.3806356796221749	0.8902312265247377	0.0199150361752152
A_fisher_reads	1	RS_vs_SPC	100091	ENSMUSG00000099913	0.3806356796221749	0.8902312265247377	-0.0199150361752151
A_fisher_reads	1	RS_vs_SPC	44571	ENSMUSG00000051401	0.270360338424315	0.8902312265247377	-0.0115334218328451
A_fisher_reads	1	RS_vs_SPC	44570	ENSMUSG00000051401	0.527120548244006	0.8902312265247377	0.0077023450809802
A_fisher_reads	1	RS_vs_SPC	176768	ENSMUSG00000035458	0.5431919348286536	0.8902312265247377	-0.0120366072020691
A_fisher_reads	1	RS_vs_SPC	108902	ENSMUSG00000074734	0.3609899377763155	0.8902312265247377	-0.0196058680612914
A_fisher_reads	1	RS_vs_SPC	141312	ENSMUSG00000063889	0.3362078008525182	0.8902312265247377	-0.0104916663351765
A_fisher_reads	1	RS_vs_SPC	141313	ENSMUSG00000063889	0.3362078008525182	0.8902312265247377	0.0104916663351763
A_fisher_reads	1	RS_vs_SPC	106516	ENSMUSG00000037012	0.5403442707344976	0.8902312265247377	0.0049949053206442
A_fisher_reads	1	RS_vs_SPC	108891	ENSMUSG00000074734	0.3609899377763155	0.8902312265247377	0.0196058680612914
A_fisher_reads	1	RS_vs_SPC	69233	ENSMUSG00000050677	0.2743103837063224	0.8902312265247377	-0.0351681957186544
A_fisher_reads	1	RS_vs_SPC	69220	ENSMUSG00000050677	0.2743103837063224	0.8902312265247377	0.0351681957186544
A_fisher_reads	1	RS_vs_SPC	48316	ENSMUSG00000025069	0.5301137132726996	0.8902312265247377	-0.0067945513990497
A_fisher_reads	1	RS_vs_SPC	48315	ENSMUSG00000025069	0.5301137132726996	0.8902312265247377	0.0067945513990498
A_fisher_reads	1	RS_vs_SPC	46444	ENSMUSG00000024772	0.7169401570752667	0.899988707817888	-0.0050464890312316
A_fisher_reads	1	RS_vs_SPC	46441	ENSMUSG00000024772	0.7169401570752667	0.899988707817888	0.0050464890312317
A_fisher_reads	1	RS_vs_SPC	148931	ENSMUSG00000026766	0.6949243362240969	0.899988707817888	-0.0071167246457636
A_fisher_reads	1	RS_vs_SPC	44572	ENSMUSG00000051401	0.6567085281723388	0.899988707817888	0.003831076751865
A_fisher_reads	1	RS_vs_SPC	117515	ENSMUSG00000014905	0.6668604926708869	0.899988707817888	-0.0086467135438624
A_fisher_reads	1	RS_vs_SPC	117510	ENSMUSG00000014905	0.6668604926708869	0.899988707817888	0.0086467135438624
A_fisher_reads	1	RS_vs_SPC	186926	ENSMUSG00000031847	0.6585156835018547	0.899988707817888	-0.0050320189067549
A_fisher_reads	1	RS_vs_SPC	186925	ENSMUSG00000031847	0.6585156835018547	0.899988707817888	0.0050320189067549
A_fisher_reads	1	RS_vs_SPC	148932	ENSMUSG00000026766	0.6949243362240969	0.899988707817888	0.0071167246457637
A_fisher_reads	1	RS_vs_SPC	93083	ENSMUSG00000032221	0.6536456273972049	0.899988707817888	0.0051929569419012
A_fisher_reads	1	RS_vs_SPC	93092	ENSMUSG00000032221	0.6536456273972049	0.899988707817888	-0.0051929569419012
A_fisher_reads	1	RS_vs_SPC	162145	ENSMUSG00000063882	0.7884750729635666	0.9158882834968044	-0.0052213223288194
A_fisher_reads	1	RS_vs_SPC	106517	ENSMUSG00000037012	0.8072235718954888	0.9158882834968044	-0.0035701527783449
A_fisher_reads	1	RS_vs_SPC	171337	ENSMUSG00000029580	0.7960727423028866	0.9158882834968044	0.003100450081833
A_fisher_reads	1	RS_vs_SPC	171336	ENSMUSG00000029580	0.7960727423028866	0.9158882834968044	-0.003100450081833
A_fisher_reads	1	RS_vs_SPC	162148	ENSMUSG00000063882	0.7884750729635666	0.9158882834968044	0.0052213223288193
A_fisher_reads	1	RS_vs_SPC	78599	ENSMUSG00000030161	0.9626289270709384	0.9767706066586244	-0.0016589049208571
A_fisher_reads	1	RS_vs_SPC	78595	ENSMUSG00000030161	0.9626289270709384	0.9767706066586244	0.001658904920857
A_fisher_reads	1	RS_vs_SPC	106518	ENSMUSG00000037012	0.9349894739994258	0.9767706066586244	-0.0014247525422992
A_fisher_reads	1	RS_vs_SPC	13856	ENSMUSG00000019505	0.905802339536644	0.9767706066586244	0.0008644303720724
A_fisher_reads	1	RS_vs_SPC	136993	ENSMUSG00000004945	0.9767706066586244	0.9767706066586244	0.0002805774039024
A_fisher_reads	1	RS_vs_SPC	13859	ENSMUSG00000019505	0.905802339536644	0.9767706066586244	-0.0008644303720725
A_fisher_reads	1	RS_vs_SPC	136994	ENSMUSG00000004945	0.9767706066586244	0.9767706066586244	-0.0002805774039024
A_fisher_reads	2	ES_vs_RS	104192	ENSMUSG00000039630	1.096191122790698e-05	0.0004823240940279	-0.1517460317460317
A_fisher_reads	2	ES_vs_RS	104188	ENSMUSG00000039630	1.096191122790698e-05	0.0004823240940279	0.1517460317460317
A_fisher_reads	2	ES_vs_RS	157936	ENSMUSG00000027968	0.0562890608666589	0.2177686851567928	0.0472020882373505
A_fisher_reads	2	ES_vs_RS	157938	ENSMUSG00000027968	0.0562890608666589	0.2177686851567928	-0.0472020882373505
A_fisher_reads	2	ES_vs_RS	41402	ENSMUSG00000071074	0.0618661037377252	0.2177686851567928	-0.0265050215208034
A_fisher_reads	2	ES_vs_RS	41407	ENSMUSG00000071074	0.0618661037377252	0.2177686851567928	0.0265050215208034
A_fisher_reads	2	ES_vs_RS	108896	ENSMUSG00000074734	0.039806345492463	0.2177686851567928	0.0404750490096025
A_fisher_reads	2	ES_vs_RS	45657	ENSMUSG00000090000	0.0361650264765428	0.2177686851567928	-0.0428764938498176
A_fisher_reads	2	ES_vs_RS	56472	ENSMUSG00000039335	0.0560944866797191	0.2177686851567928	-0.0152726193667895
A_fisher_reads	2	ES_vs_RS	31441	ENSMUSG00000030662	0.0531114407493808	0.2177686851567928	0.0568350793618753
A_fisher_reads	2	ES_vs_RS	36115	ENSMUSG00000041566	0.0503155705017437	0.2177686851567928	0.0142350760103818
A_fisher_reads	2	ES_vs_RS	56475	ENSMUSG00000039335	0.0542539657408406	0.2177686851567928	0.0109856063839654
A_fisher_reads	2	ES_vs_RS	31440	ENSMUSG00000030662	0.0531114407493808	0.2177686851567928	-0.0568350793618753
A_fisher_reads	2	ES_vs_RS	36117	ENSMUSG00000041566	0.0503155705017437	0.2177686851567928	-0.0142350760103819
A_fisher_reads	2	ES_vs_RS	108891	ENSMUSG00000074734	0.039806345492463	0.2177686851567928	-0.0404750490096026
A_fisher_reads	2	ES_vs_RS	45658	ENSMUSG00000090000	0.0361650264765428	0.2177686851567928	0.0428764938498176
A_fisher_reads	2	ES_vs_RS	59165	ENSMUSG00000043468	0.0584284705009835	0.2177686851567928	-0.062485441416259
A_fisher_reads	2	ES_vs_RS	13854	ENSMUSG00000019505	0.0156056421045487	0.2177686851567928	-0.0194003935442291
A_fisher_reads	2	ES_vs_RS	13856	ENSMUSG00000019505	0.0170021422128959	0.2177686851567928	0.0156106448914668
A_fisher_reads	2	ES_vs_RS	59163	ENSMUSG00000043468	0.0584284705009835	0.2177686851567928	0.062485441416259
A_fisher_reads	2	ES_vs_RS	167791	ENSMUSG00000029191	0.026220937557418	0.2177686851567928	0.062719298245614
A_fisher_reads	2	ES_vs_RS	167797	ENSMUSG00000029191	0.026220937557418	0.2177686851567928	-0.062719298245614
A_fisher_reads	2	ES_vs_RS	14260	ENSMUSG00000018559	0.0498964590756769	0.2177686851567928	-0.038499138174989
A_fisher_reads	2	ES_vs_RS	14256	ENSMUSG00000018559	0.0498964590756769	0.2177686851567928	0.038499138174989
A_fisher_reads	2	ES_vs_RS	107870	ENSMUSG00000050035	0.0546217954779618	0.2177686851567928	-0.006870091210308
A_fisher_reads	2	ES_vs_RS	53118	ENSMUSG00000027227	0.0831096263985507	0.2375839285036093	-0.0137716546714342
A_fisher_reads	2	ES_vs_RS	124261	ENSMUSG00000032745	0.0738016334695102	0.2375839285036093	0.0825064599483204
A_fisher_reads	2	ES_vs_RS	124254	ENSMUSG00000032745	0.0738016334695102	0.2375839285036093	-0.0825064599483204
A_fisher_reads	2	ES_vs_RS	41098	ENSMUSG00000039220	0.0890939731888535	0.2375839285036093	-0.0526189963900643
A_fisher_reads	2	ES_vs_RS	107075	ENSMUSG00000037710	0.0877304762038235	0.2375839285036093	0.0233749961683474
A_fisher_reads	2	ES_vs_RS	107074	ENSMUSG00000037710	0.0877304762038235	0.2375839285036093	-0.0233749961683474
A_fisher_reads	2	ES_vs_RS	41085	ENSMUSG00000039220	0.0890939731888535	0.2375839285036093	0.0526189963900642
A_fisher_reads	2	ES_vs_RS	53119	ENSMUSG00000027227	0.0831096263985507	0.2375839285036093	0.0137716546714342
A_fisher_reads	2	ES_vs_RS	56532	ENSMUSG00000039335	0.0919039489133992	0.2378690442464452	0.0060240053569824
A_fisher_reads	2	ES_vs_RS	107868	ENSMUSG00000050035	0.101737015577755	0.2557959248812127	0.0086456831549051
A_fisher_reads	2	ES_vs_RS	5049	ENSMUSG00000026578	0.1238857115596391	0.294647097763466	0.01538912592614
A_fisher_reads	2	ES_vs_RS	5043	ENSMUSG00000026578	0.1238857115596391	0.294647097763466	-0.01538912592614
A_fisher_reads	2	ES_vs_RS	112805	ENSMUSG00000050107	0.1356273779101404	0.3140844541076936	-0.0231348011474861
A_fisher_reads	2	ES_vs_RS	107871	ENSMUSG00000050035	0.159019787527904	0.3588138795501425	-0.004679878948613
A_fisher_reads	2	ES_vs_RS	112793	ENSMUSG00000050107	0.1633919312380317	0.3594622487236698	0.0299293142844939
A_fisher_reads	2	ES_vs_RS	189343	ENSMUSG00000055069	0.1875728545594615	0.3930097905055384	-0.0091967410149228
A_fisher_reads	2	ES_vs_RS	189342	ENSMUSG00000055069	0.1875728545594615	0.3930097905055384	0.0091967410149228
A_fisher_reads	2	ES_vs_RS	141567	ENSMUSG00000050996	0.2489832326611518	0.4979664653223036	0.0104897112231215
A_fisher_reads	2	ES_vs_RS	141566	ENSMUSG00000050996	0.2489832326611518	0.4979664653223036	-0.0104897112231215
A_fisher_reads	2	ES_vs_RS	78470	ENSMUSG00000037997	0.2609849002319879	0.4992754613133682	-0.0442105263157894
A_fisher_reads	2	ES_vs_RS	78469	ENSMUSG00000037997	0.2609849002319879	0.4992754613133682	0.0442105263157895
A_fisher_reads	2	ES_vs_RS	45481	ENSMUSG00000079608	0.2860474064780888	0.5244202452098294	-0.0142427801452664
